Level 1,Level 2,Level 3,Level 4,Level 5,Level 6,Level 7,Emission / Removal / Bunker,Gas,State,Economic Activity,Product,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CH4 (t),Nagaland,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CH4 (t),Odisha,Waste,,4.92,6.69,7.5,4.68,3.0,4.74,7.2,6.53,6.93,5.67,5.61
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CH4 (t),Puducherry,Waste,,3.06,6.24,6.39,3.06,2.22,4.8,7.17,5.43,5.85,4.44,1.41
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CH4 (t),Punjab,Waste,,39.87,53.88,62.64,37.8,23.55,32.61,44.16,53.35,56.45,62.43,76.47
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CH4 (t),Rajasthan,Waste,,0.66,0.81,0.75,0.54,0.48,0.48,0.3,0.46,0.58,0.78,0.66
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CH4 (t),Sikkim,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CH4 (t),Tamil Nadu,Waste,,226.02,292.77,268.86,208.05,163.14,204.54,269.49,216.46,175.98,155.58,160.53
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CH4 (t),Telangana,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.85,34.56
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CH4 (t),Tripura,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CH4 (t),Uttar Pradesh,Waste,,671.67,936.27,912.96,585.33,588.03,685.2,804.27,796.67,790.99,840.81,830.37
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CH4 (t),Uttarakhand,Waste,,49.77,60.93,52.05,32.07,32.97,35.94,38.85,36.85,35.79,38.46,34.5
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CH4 (t),West Bengal,Waste,,0.6,0.87,0.69,0.33,0.24,0.51,0.6,0.53,0.67,0.63,0.19
Waste,Industrial Wastewater,Coffee,,,,,Emissions,CH4 (t),Andaman & Nicobar Islands,Waste,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Waste,Industrial Wastewater,Coffee,,,,,Emissions,CH4 (t),Andhra Pradesh,Waste,,60.76,90.29,87.27,114.24,138.93,146.49,158.65,160.44,189.23,200.12,236.42
Waste,Industrial Wastewater,Coffee,,,,,Emissions,CH4 (t),Arunachal Pradesh,Waste,,0.85,0.66,0.52,0.43,0.42,0.52,0.67,0.6,0.6,0.69,0.55
Waste,Industrial Wastewater,Coffee,,,,,Emissions,CH4 (t),Assam,Waste,,1.42,1.11,0.86,0.71,0.7,0.86,1.12,1.01,1.01,1.15,0.92
Waste,Industrial Wastewater,Coffee,,,,,Emissions,CH4 (t),Bihar,Waste,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Waste,Industrial Wastewater,Coffee,,,,,Emissions,CH4 (t),Chandigarh,Waste,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Waste,Industrial Wastewater,Coffee,,,,,Emissions,CH4 (t),Chhattisgarh,Waste,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Waste,Industrial Wastewater,Coffee,,,,,Emissions,CH4 (t),Daman & Diu ,Waste,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Waste,Industrial Wastewater,Coffee,,,,,Emissions,CH4 (t),Dadra & Nagar Haveli,Waste,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Waste,Industrial Wastewater,Coffee,,,,,Emissions,CH4 (t),Delhi,Waste,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Waste,Industrial Wastewater,Coffee,,,,,Emissions,CH4 (t),Goa,Waste,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Waste,Industrial Wastewater,Coffee,,,,,Emissions,CH4 (t),Gujarat,Waste,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Waste,Industrial Wastewater,Coffee,,,,,Emissions,CH4 (t),Haryana,Waste,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Waste,Industrial Wastewater,Coffee,,,,,Emissions,CH4 (t),Himachal Pradesh,Waste,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Waste,Industrial Wastewater,Coffee,,,,,Emissions,CH4 (t),Jammu & Kashmir,Waste,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Waste,Industrial Wastewater,Coffee,,,,,Emissions,CH4 (t),Jharkhand,Waste,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Waste,Industrial Wastewater,Coffee,,,,,Emissions,CH4 (t),Karnataka,Waste,,5315.12,5496.86,5270.06,5630.07,5930.52,5824.0,5918.26,6153.81,5828.79,6147.83,6667.58
Waste,Industrial Wastewater,Coffee,,,,,Emissions,CH4 (t),Kerala,Waste,,1517.23,1587.94,1393.71,1489.05,1591.99,1731.37,1822.16,1759.72,1783.52,1820.98,1858.88
Waste,Industrial Wastewater,Coffee,,,,,Emissions,CH4 (t),Lakshadweep,Waste,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Waste,Industrial Wastewater,Coffee,,,,,Emissions,CH4 (t),Madhya Pradesh,Waste,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Waste,Industrial Wastewater,Coffee,,,,,Emissions,CH4 (t),Maharashtra,Waste,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Waste,Industrial Wastewater,Coffee,,,,,Emissions,CH4 (t),Manipur,Waste,,0.85,0.66,0.52,0.43,0.42,0.52,0.67,0.6,0.6,0.69,0.55
Waste,Industrial Wastewater,Coffee,,,,,Emissions,CH4 (t),Meghalaya,Waste,,1.42,1.11,0.86,0.71,0.7,0.86,1.12,1.01,1.01,1.15,0.92
Waste,Industrial Wastewater,Coffee,,,,,Emissions,CH4 (t),Mizoram,Waste,,0.85,0.66,0.52,0.43,0.42,0.52,0.67,0.6,0.6,0.69,0.55
Waste,Industrial Wastewater,Coffee,,,,,Emissions,CH4 (t),Nagaland,Waste,,0.85,0.66,0.52,0.43,0.42,0.52,0.67,0.6,0.6,0.69,0.55
Waste,Industrial Wastewater,Coffee,,,,,Emissions,CH4 (t),Odisha,Waste,,3.2,4.75,4.59,6.01,7.31,7.71,8.35,8.44,9.96,13.76,15.86
Waste,Industrial Wastewater,Coffee,,,,,Emissions,CH4 (t),Puducherry,Waste,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Waste,Industrial Wastewater,Coffee,,,,,Emissions,CH4 (t),Punjab,Waste,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Waste,Industrial Wastewater,Coffee,,,,,Emissions,CH4 (t),Rajasthan,Waste,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Waste,Industrial Wastewater,Coffee,,,,,Emissions,CH4 (t),Sikkim,Waste,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Waste,Industrial Wastewater,Coffee,,,,,Emissions,CH4 (t),Tamil Nadu,Waste,,504.73,496.12,489.54,458.83,508.11,469.12,483.97,475.6,497.44,488.7,470.88
Waste,Industrial Wastewater,Coffee,,,,,Emissions,CH4 (t),Telangana,Waste,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.03,0.05
Waste,Industrial Wastewater,Coffee,,,,,Emissions,CH4 (t),Tripura,Waste,,0.85,0.66,0.52,0.43,0.42,0.52,0.67,0.6,0.6,0.69,0.55
